LDSS_ID,DO_NUM,AU_NUM,CLIENT_ID,CL_LAST_NAME,CL_FIRST_NAME,BENEFIT_BEGIN_DATE,APPLICATION_DATE,DOB,HOH_REL_CD,CL_AU_STS_DT,STREET_NUM,STREET_DTCTN_CODE,STREET_NAME,STREET1_ADDRESS,STREET_TYPE_CODE,APT_NUM,CITY,STATE,ZIPCODE,AU_BNFT_AMT,PRIM_LANG_CD,SSN,LIVING_ARRANGEMENT_TYPE_CODE,PREGNANCY_DUE_DT,INCOME_TYPE_CD,INCOME_FREQ_CD,WORK_HOURS_NUM,INCOME_AMT,UI_TYPE_CD,UI_FREQ_CD,UI_AMT,DISABILITY_TYPE_CODE,DISABILITY_START_DATE,DISABILITY_END_DATE,AU_RR_PRD_START_DT,AU_RR_PRD_END_DT,INS_STATUS_CODE,WORK_COUNTER,ABAWD_STATUS,Benefit_Status_Date,Gender
773,1026136504,04-300-0803,5369694303,Wrack,Berny,20120510,20170421,20171202,"""SE""",20171006,5,,Arapahoe,,Street,29321,Cincinnati,OH,45249,1793.89,Papiamento,813555920,Single,,,,,18880.19,,,,,,,20171110,FALSE,TRUE,TRUE,TRUE,20170501,
774,8135038887,85-036-5043,2258356458,Stentiford,Austin,20150509,20171029,20171106,"""SE""",20170328,1851,,Jackson,,Plaza,3,Anchorage,AK,99517,1913.42,New Zealand Sign Language,472879973,Widow,,,,,61149.51,,,,,,,20171015,FALSE,FALSE,FALSE,TRUE,20170712,
775,478644264,03-520-9733,7023751300,Bakeup,Wendy,20110307,20170618,20170923,"""SE""",20171105,0,,Columbus,,Point,3399,Saint Petersburg,FL,33737,2765.72,Sotho,419814494,Married,20180303,,,,59826.54,,,,,,,20171203,FALSE,FALSE,FALSE,FALSE,20170812,
776,8447121089,30-957-0391,1141771071,Van den Oord,Petronella,20131123,20170603,20171027,"""SE""",20170218,0,,Oxford,,Plaza,74149,Salt Lake City,UT,84115,609.51,Icelandic,262977368,Single,20180208,,,,22206.72,,,,,,,20170716,FALSE,FALSE,FALSE,TRUE,20170926,
777,5149476773,60-793-0316,974365580,Chree,Ebeneser,20171209,20171016,20171121,"""SE""",20170720,9,,Pepper Wood,,Plaza,54930,Greenville,SC,29615,849.15,Armenian,770995108,Married,,,,,36384.92,,,,,,,20170627,TRUE,TRUE,FALSE,TRUE,20170126,
778,4183494443,37-618-8677,4671311941,Huscroft,Sonja,20150101,20170302,20170711,"""SE""",20170328,74,,Texas,,Trail,,Cincinnati,OH,45264,142.93,MÄÅori,596911763,Widower,20180920,,,,29900.22,,,,,,,20170829,TRUE,TRUE,TRUE,TRUE,20171015,
779,1148140212,67-059-7298,5375491397,Ongin,Franni,20120622,20170831,20170530,"""SE""",20171219,3096,,Hanson,,Way,,Oxnard,CA,93034,2692.01,Maltese,672654459,Divorced,20180325,,,,73422.89,,,,,,,20171127,TRUE,TRUE,FALSE,TRUE,20171111,
780,740701800,07-528-3906,2202606807,Leving,Corbett,20140719,20170626,20171115,"""SE""",20170731,287,,Dixon,,Center,,Madison,WI,53726,1661.58,Bengali,639131905,Married,,,,,13942.83,,,,,,,20170528,TRUE,TRUE,FALSE,FALSE,20170312,
781,9553763189,54-779-0430,6157784903,Pyrah,Pedro,20130908,20170501,20170619,"""SE""",20170219,74011,,American Ash,,Street,,Omaha,NE,68164,852.05,Tamil,641796150,Widower,,,,,72608.03,,,,,,,20170621,TRUE,FALSE,FALSE,TRUE,20170923,
782,8144431782,05-308-1275,5620646378,Boat,Rustie,20121106,20170928,20170616,"""SE""",20170320,61,,Lakeland,,Court,,Memphis,TN,38168,2865.65,Icelandic,601674055,Married,,,,,28564.44,,,,,,,20170413,TRUE,FALSE,FALSE,FALSE,20170819,
783,3538944415,54-861-0751,7216288491,Mattaus,Ezechiel,20120630,20170905,20170514,"""SE""",20171030,790,,Michigan,,Way,,Dulles,VA,20189,591.15,Tajik,215697095,Married,,,,,76402.57,,,,,,,20171003,FALSE,TRUE,TRUE,TRUE,20170828,
784,7089986837,34-193-0296,307494918,Weiser,Judd,20121018,20171031,20170831,"""SE""",20170310,730,,Dakota,,Center,,Fort Worth,TX,76178,,Sotho,746577070,Single,,,,,55549.64,,,,,,,20171227,TRUE,TRUE,FALSE,FALSE,20170918,
785,319150364,60-684-3207,6112315467,Bortolozzi,Nanete,20141202,20170507,20170402,"""SE""",20170926,3,,Manufacturers,,Drive,,Salt Lake City,UT,84145,553.15,Filipino,719975703,Divorced,,,,,5781.85,,,,,,,20170507,TRUE,TRUE,TRUE,FALSE,20171013,
786,8316035243,76-533-8895,5345220859,Loalday,Grady,20160225,20170701,20171001,"""SE""",20170912,7,,Granby,,Road,,Baltimore,MD,21282,709.58,Hungarian,448099909,Divorced,,,,,53774.1,,,,,,,20170223,TRUE,TRUE,TRUE,TRUE,20170919,
787,1174179821,60-479-1160,3293551505,Evins,Joellen,20170126,20171223,20170130,"""SE""",20171013,8,,7th,,Court,82081,Paterson,NJ,7505,959.65,Belarusian,856092848,Widower,,,,,21500.28,,,,,,,20170804,FALSE,TRUE,FALSE,FALSE,20170505,
788,1447570065,47-404-8529,9375531236,Ivakin,Selma,20111010,20170920,20170212,"""SE""",20171118,13,,Columbus,,Parkway,,Stockton,CA,95219,2527.31,New Zealand Sign Language,697522113,Widower,,,,,,,,,,,,20170130,TRUE,FALSE,FALSE,FALSE,20170416,
789,197853994,50-936-7537,843475455,Sumnall,Katha,20150809,20170303,20170320,"""SE""",20170730,5985,,Hauk,,Junction,8797,Sacramento,CA,94280,2044.81,Quechua,749420678,Single,,,,,1795.6,,,,,,,20170822,FALSE,TRUE,TRUE,FALSE,20170503,
790,2845258623,43-910-2656,1741476313,Roycroft,Brion,20120427,20170219,20171125,"""SE""",20170606,1647,,Melrose,,Center,68571,Charlotte,NC,28225,2476.82,Tswana,736505765,Single,,,,,9037.86,,,,,,,20171020,FALSE,FALSE,FALSE,TRUE,20171219,
791,7885556948,69-229-2814,6835421053,Hassin,Julio,20111107,20170201,20170721,"""SE""",20171212,66,,Pearson,,Alley,176,Phoenix,AZ,85077,2913.09,English,154181424,Married,20180813,,,,35052.35,,,,,,,20170309,TRUE,FALSE,TRUE,TRUE,20170403,
792,7671761087,19-020-7061,2844650406,Bernot,Ab,20120901,20170605,20170729,"""SE""",20170911,8,,Randy,,Plaza,9307,Green Bay,WI,54305,2833.33,Kazakh,608573510,Married,20180320,,,,74554.21,,,,,,,20170131,FALSE,FALSE,FALSE,FALSE,20170121,
793,2140766946,48-882-2342,6511657450,Vanni,Charlean,20120112,20170516,20170121,"""SE""",20170215,5323,,Tennessee,,Street,,Corona,CA,92883,2736.82,Korean,232090111,Married,20180921,,,,18260.6,,,,,,,20180118,TRUE,FALSE,FALSE,TRUE,20170426,
794,6573089049,12-256-9614,5958149075,Physic,Wileen,20171020,20170825,20170128,"""SE""",20170610,6430,,Washington,,Circle,2,Pueblo,CO,81015,3066.09,Finnish,711352963,Married,,,,,45994.05,,,,,,,20170628,TRUE,FALSE,TRUE,TRUE,20170318,
795,5894899036,78-963-2048,3601266849,Bridgeland,Cammi,20110420,20170828,20180104,"""SE""",20170506,36895,,Springview,,Drive,5232,Austin,TX,78764,1586.87,Afrikaans,165526140,Widower,,,,,,,,,,,,20171114,TRUE,TRUE,FALSE,TRUE,20171014,
796,8718949460,23-360-6109,6376418732,Keates,Dannie,20130210,20170127,20170520,"""SE""",20171015,8632,,Kedzie,,Hill,,Boston,MA,2163,1196.21,Amharic,140975886,Single,,,,,19488.95,,,,,,,20180117,FALSE,TRUE,FALSE,FALSE,20170528,
797,5160093818,48-511-7420,7457203540,Monteith,Diandra,20131006,20180103,20170411,"""SE""",20171223,2070,,Dayton,,Park,35239,Shreveport,LA,71166,1226.24,German,846418215,Widower,,,,,24789.71,,,,,,,20170724,FALSE,FALSE,FALSE,TRUE,20170517,
798,2004990414,96-593-1851,766185311,Dolby,Vonny,20151028,20170418,20170206,"""SE""",20170804,1,,Wayridge,,Road,,Trenton,NJ,8650,2854.57,Khmer,872580288,Divorced,,,,,79059.95,,,,,,,20170628,FALSE,TRUE,FALSE,FALSE,20170217,
799,1379749360,57-316-1108,9434957613,Wastling,Berton,20110721,20170622,20170507,"""SE""",20170202,9,,Johnson,,Terrace,,Houston,TX,77271,577.82,Quechua,305102828,Married,,,,,5455.23,,,,,,,20170220,TRUE,TRUE,TRUE,TRUE,20170312,
800,1270867016,61-592-6888,8506231868,Willford,Chauncey,20131013,20171223,20171019,"""SE""",20170813,1,,Bartillon,,Way,1860,Cincinnati,OH,45999,356.51,Yiddish,511015794,Single,,,,,,,,,,,,20170926,FALSE,TRUE,TRUE,TRUE,20171121,
801,4782835647,43-107-6605,8971435267,Christophe,Chloe,20141218,20171027,20170515,"""SE""",20170128,74311,,Hovde,,Road,787,Valdosta,GA,31605,124.24,Croatian,222160695,Single,20180515,,,,73243.61,,,,,,,20170915,TRUE,TRUE,FALSE,TRUE,20170329,
802,8550972916,59-929-1476,4888490147,Windress,Deina,20120217,20171218,20170212,"""SE""",20170429,92901,,2nd,,Park,94,Tyler,TX,75705,306.61,Filipino,705299830,Married,,,,,76027.91,,,,,,,20170216,TRUE,FALSE,FALSE,FALSE,20170715,
803,1188277316,44-286-1166,1172331197,Sloat,Corey,20170120,20171030,20170812,"""SE""",20170212,595,,Graedel,,Hill,971,Charleston,SC,29403,,Swahili,812619899,Divorced,20180406,,,,47877.4,,,,,,,20170123,FALSE,FALSE,FALSE,TRUE,20170828,
804,6399225299,16-362-0126,7210518444,Rutt,Doll,20110312,20170221,20171227,"""SE""",20171029,3114,,Sugar,,Place,,El Paso,TX,88584,1624.09,Ndebele,183301919,Widow,,,,,64583.96,,,,,,,20170628,FALSE,TRUE,TRUE,FALSE,20170522,
805,7886859987,72-195-0017,5265249516,Ouldred,Sandye,20131119,20170905,20170722,"""SE""",20171025,78113,,Golden Leaf,,Pass,672,Syracuse,NY,13251,1555.54,Lithuanian,535163444,Married,,,,,17306.81,,,,,,,20170816,FALSE,TRUE,TRUE,TRUE,20170326,
806,2790763763,54-082-5140,3902194855,Giraudot,Heidie,20121209,20170830,20170301,"""SE""",20170630,4,,Sloan,,Court,59629,Washington,DC,20535,2369.07,Aymara,625969857,Married,20180711,,,,44657.94,,,,,,,20170216,FALSE,TRUE,TRUE,TRUE,20170805,
807,2835703004,00-896-3895,9042318708,Clubley,Arlan,20130907,20170510,20170412,"""SE""",20170316,898,,Valley Edge,,Trail,83419,El Paso,TX,79934,2843.17,West Frisian,828435741,Single,20180614,,,,21750.58,,,,,,,20170621,TRUE,FALSE,FALSE,FALSE,20170915,
808,6540034938,87-774-7854,4590074710,Dinwoodie,Harlin,20130123,20170525,20170214,"""SE""",20171123,593,,Lindbergh,,Lane,87,Salt Lake City,UT,84135,1558.67,Japanese,332514929,Widow,,,,,3911.98,,,,,,,20170205,TRUE,TRUE,TRUE,TRUE,20170819,
809,8641014969,56-530-4402,2931146846,Penreth,Beverlee,20160707,20170605,20170913,"""SE""",20170729,77,,Clyde Gallagher,,Street,70,Boston,MA,2114,3136.16,Kannada,377154428,Married,,,,,37483.66,,,,,,,20170421,TRUE,TRUE,FALSE,TRUE,20170421,
810,8766368715,09-735-7877,5635397565,Espin,Beatrisa,20140816,20170530,20170215,"""SE""",20170223,85,,Prentice,,Court,,Laurel,MD,20709,806.38,Hebrew,834384204,Single,,,,,12060.08,,,,,,,20170818,TRUE,FALSE,TRUE,FALSE,20170922,
811,7910730667,42-482-7338,3265043967,Critten,Ford,20110509,20170706,20170623,"""SE""",20171120,23,,Pearson,,Place,883,Saint Louis,MO,63158,249.06,Nepali,572573918,Widower,,,,,10914.07,,,,,,,20170125,FALSE,TRUE,TRUE,TRUE,20170214,
812,1974141306,38-704-3341,2165035945,Mordue,Jonie,20111202,20171013,20170209,"""SE""",20170811,64,,Farwell,,Avenue,54287,San Diego,CA,92127,2273.13,Montenegrin,291669855,Widower,,,,,79908.19,,,,,,,20171231,TRUE,FALSE,TRUE,FALSE,20170319,
813,1123264554,96-245-7102,1246786184,Slamaker,Charlie,20150403,20170518,20170516,"""SE""",20171005,178,,Mayfield,,Street,,Wichita,KS,67215,1226.96,Bislama,858385968,Single,,,,,60585.42,,,,,,,20171108,FALSE,TRUE,FALSE,TRUE,20171008,
814,243863454,07-536-7391,4452104282,Feldmark,Gil,20160426,20171115,20170707,"""SE""",20170713,11496,,Schiller,,Lane,659,Roanoke,VA,24009,1226.37,Kazakh,254020728,Widow,20180817,,,,1357.22,,,,,,,20180104,TRUE,TRUE,FALSE,TRUE,20170830,
815,5048612019,80-455-7863,977880818,Tayloe,Marylee,20120103,20180103,20170912,"""SE""",20170526,61,,Tomscot,,Junction,,Tampa,FL,33647,,Bengali,762633969,Widow,,,,,53171.68,,,,,,,20171224,FALSE,TRUE,FALSE,TRUE,20170826,
816,1976972620,30-651-3751,7018044766,Scamaden,Raphaela,20120611,20171005,20171205,"""SE""",20170527,3,,Acker,,Park,6037,Pittsburgh,PA,15274,917.2,Catalan,836595287,Widower,,,,,50501.55,,,,,,,20170820,TRUE,TRUE,FALSE,TRUE,20170723,
817,5347105607,44-782-9651,7832966262,Diss,Angelle,20140304,20170518,20171126,"""SE""",20170423,11631,,Steensland,,Trail,52,Seattle,WA,98115,2933.67,Azeri,195061603,Widower,,,,,55252.72,,,,,,,20170525,FALSE,TRUE,TRUE,FALSE,20170206,
818,465937012,03-113-8596,416534929,Pebworth,Vic,20160126,20170326,20170908,"""SE""",20171012,8,,Kennedy,,Way,,Las Vegas,NV,89140,1853.99,Estonian,593840449,Divorced,,,,,8267.73,,,,,,,20171230,TRUE,TRUE,TRUE,TRUE,20170709,
819,7336531164,63-815-3865,5738093402,Nevins,Bennett,20140424,20171007,20170225,"""SE""",20180109,3,,Lotheville,,Terrace,5568,Sterling,VA,20167,2978.51,Romanian,334955401,Single,,,,,63303.08,,,,,,,20171206,FALSE,TRUE,FALSE,TRUE,20170424,
820,3841338194,81-060-2950,6655524318,Gonoude,Livvie,20130712,20170812,20170521,"""SE""",20170225,386,,Di Loreto,,Hill,,Wilmington,DE,19897,3358.89,New Zealand Sign Language,803814814,Divorced,,,,,34903.26,,,,,,,20170605,FALSE,FALSE,FALSE,TRUE,20170801,
821,8269783668,76-226-5954,7862406591,McLoney,Silas,20110508,20180108,20170217,"""SE""",20180109,4,,Garrison,,Court,61,Charleston,WV,25356,2178.3,Haitian Creole,551305450,Widower,,,,,24165.33,,,,,,,20170122,FALSE,TRUE,TRUE,FALSE,20171204,
822,2146073934,31-914-4116,5399197952,Gabbitas,Bruno,20121226,20170825,20170317,"""SE""",20171029,8487,,Transport,,Trail,33,Plano,TX,75074,2659.23,Filipino,576828643,Widow,,,,,36658.53,,,,,,,20170330,TRUE,TRUE,TRUE,TRUE,20171119,
823,8474599504,77-381-5131,7739846244,Raffeorty,Clareta,20110429,20180105,20170325,"""SE""",20170713,44590,,Norway Maple,,Park,,Fort Worth,TX,76162,304.62,GuaranÃ_,327285433,Widow,,,,,64271.98,,,,,,,20170720,TRUE,FALSE,FALSE,FALSE,20171112,
824,3414075547,06-380-8637,2834478740,Lotwich,Neel,20140519,20171217,20170525,"""SE""",20170922,69383,,Walton,,Court,57,Austin,TX,78732,1513.54,Northern Sotho,861577320,Single,,,,,45134.61,,,,,,,20170903,FALSE,FALSE,TRUE,FALSE,20170730,
825,8598905801,36-547-4752,1541886151,Hortop,Maurizio,20140727,20170716,20170814,"""SE""",20170729,356,,8th,,Junction,0,Toledo,OH,43666,3343.77,Quechua,751599314,Single,,,,,49890.37,,,,,,,20170624,TRUE,FALSE,FALSE,FALSE,20171105,
826,2050131844,34-960-3165,7567513307,Peacham,Josy,20140611,20170706,20171230,"""SE""",20171008,7,,Victoria,,Plaza,96,Toledo,OH,43699,1819.72,Finnish,174737871,Married,20180916,,,,48946.05,,,,,,,20171011,TRUE,TRUE,TRUE,FALSE,20170504,
827,4752201100,43-098-0662,5737840107,Swinnerton,Viviana,20130207,20171030,20170804,"""SE""",20170805,3899,,Elmside,,Alley,32,Portland,OR,97211,2190.34,Sotho,201160028,Single,,,,,78261.14,,,,,,,20171219,FALSE,TRUE,FALSE,TRUE,20170914,
828,733440614,88-527-1549,218136056,Oherlihy,Carlee,20120708,20170912,20170128,"""SE""",20170916,1,,Manley,,Park,,Charlotte,NC,28230,1797.1,Thai,119580590,Widower,,,,,46399.04,,,,,,,20180112,TRUE,TRUE,FALSE,FALSE,20170319,
829,6026158111,77-340-5052,2919575406,Broadstock,Karel,20150704,20170410,20170730,"""SE""",20170914,44313,,Eagan,,Junction,,Sacramento,CA,94263,,Swati,783776821,Single,,,,,6995.18,,,,,,,20171116,TRUE,TRUE,FALSE,TRUE,20170911,
830,1676934154,28-229-3324,1721670939,Faraker,Renie,20141218,20170915,20170608,"""SE""",20171207,79419,,Summerview,,Parkway,6850,Lake Worth,FL,33467,609.92,French,122848286,Widow,,,,,13622,,,,,,,20170801,TRUE,FALSE,FALSE,FALSE,20170303,
831,6743903841,08-003-5524,7995461364,Sparling,Ugo,20171110,20170427,20170402,"""SE""",20171116,8171,,Brentwood,,Trail,30075,San Rafael,CA,94913,1745.74,Aymara,537607224,Divorced,,,,,27077.43,,,,,,,20171216,FALSE,TRUE,TRUE,FALSE,20170906,
832,7020655319,53-286-2584,8629507403,Michiel,Ab,20130813,20170417,20171005,"""SE""",20170525,25,,Springs,,Lane,,Washington,DC,20530,2538.02,Armenian,689874407,Divorced,,,,,70096.95,,,,,,,20170321,TRUE,TRUE,FALSE,TRUE,20170125,
833,3617880924,98-039-9937,3212825804,Lorek,Boone,20141115,20170521,20171124,"""SE""",20171023,318,,Onsgard,,Parkway,2910,Fort Wayne,IN,46857,3499.26,Azeri,319234654,Widower,,,,,62951.54,,,,,,,20170216,FALSE,TRUE,TRUE,TRUE,20171114,
834,7664140196,52-748-8987,1870558456,Leishman,Ginni,20151007,20170312,20170325,"""SE""",20171220,5670,,Cardinal,,Park,31,Springfield,IL,62794,2279.95,Italian,831305363,Widow,20180422,,,,11065.09,,,,,,,20180109,TRUE,FALSE,TRUE,TRUE,20171022,
835,6393970812,56-932-0544,9805470865,Tennant,Tessa,20170912,20171203,20171217,"""SE""",20170324,341,,Prairie Rose,,Drive,55099,San Antonio,TX,78265,,Tajik,544367499,Married,,,,,3621.84,,,,,,,20171003,FALSE,FALSE,FALSE,FALSE,20170331,
836,7434004061,81-039-0663,1854018167,Beyer,Kristo,20151104,20170509,20170126,"""SE""",20170726,8,,Morning,,Road,,Brooklyn,NY,11231,2653.18,Catalan,382441985,Single,,,,,,,,,,,,20170218,TRUE,FALSE,FALSE,FALSE,20170309,
837,2908190788,29-945-3933,450156567,Djokovic,Dodie,20150730,20170326,20171116,"""SE""",20171023,8,,Ridgeview,,Alley,45,Roanoke,VA,24024,3066.26,Latvian,842609567,Widower,,,,,47508.74,,,,,,,20170119,FALSE,FALSE,TRUE,FALSE,20170403,
838,7425624389,94-258-6252,7266681839,Fairfull,Jordain,20110415,20171207,20171019,"""SE""",20170401,385,,Maple,,Hill,,Raleigh,NC,27658,1905.85,Ndebele,880326788,Single,,,,,70452.43,,,,,,,20171229,TRUE,FALSE,TRUE,TRUE,20171207,
839,5895781942,85-015-5132,4260471538,De Biasio,Georgy,20160405,20170119,20171101,"""SE""",20170724,2,,Shasta,,Junction,,Miami,FL,33129,2936.26,Persian,875318434,Widower,,,,,5436.14,,,,,,,20170722,FALSE,FALSE,FALSE,TRUE,20170201,
840,3594040038,50-076-3121,2526066727,Grigorini,Murdock,20110719,20170228,20180103,"""SE""",20170709,44,,Weeping Birch,,Plaza,22,Des Moines,IA,50347,343.31,Dzongkha,269153277,Divorced,,,,,55890.05,,,,,,,20170723,TRUE,FALSE,TRUE,TRUE,20170224,
841,2068857545,03-744-0890,5928240937,Costard,Hale,20150129,20170811,20170601,"""SE""",20170908,4,,Maple Wood,,Terrace,,Lubbock,TX,79410,2159.26,Kurdish,127604069,Single,,,,,25928.96,,,,,,,20170924,FALSE,FALSE,FALSE,FALSE,20171024,
842,2156009287,55-544-7884,4191877984,Creaney,Tamas,20120918,20170902,20170417,"""SE""",20170614,63,,Elka,,Crossing,,Oklahoma City,OK,73119,2580.06,MÄÅori,651818337,Widower,,,,,7345.91,,,,,,,20170517,FALSE,TRUE,TRUE,TRUE,20171024,
843,2792727195,52-216-9563,6781001728,Tyndall,Calli,20140307,20170525,20170926,"""SE""",20171114,4,,Monica,,Plaza,,Lakewood,WA,98498,2962.9,Lao,185375508,Divorced,,,,,29444.48,,,,,,,20170803,FALSE,FALSE,FALSE,TRUE,20170714,
844,3163355315,96-611-8825,4780389054,Hurnell,Katheryn,20141227,20170701,20180103,"""SE""",20171107,7888,,Stang,,Hill,,Topeka,KS,66622,1388.51,Yiddish,230839525,Widow,20180614,,,,,,,,,,,20170808,FALSE,FALSE,TRUE,FALSE,20170518,
845,2529703302,17-765-4536,1131095049,Tabary,Louisette,20150810,20170518,20170516,"""SE""",20170826,26606,,Vermont,,Street,,New York City,NY,10039,1296.95,Lao,106042476,Widow,,,,,5495.04,,,,,,,20170531,TRUE,FALSE,FALSE,TRUE,20170402,
846,9868049296,24-953-0401,2249250413,Eilhertsen,Tracie,20170812,20170123,20170123,"""SE""",20170519,1807,,Doe Crossing,,Drive,6,Philadelphia,PA,19141,1703.02,Tajik,500076185,Widower,,,,,44701.94,,,,,,,20171108,FALSE,FALSE,FALSE,FALSE,20170628,
847,3971627,54-008-2772,9017371773,McFeate,Tami,20151023,20170728,20180115,"""SE""",20170401,70,,Mayer,,Junction,,Juneau,AK,99812,138.93,Icelandic,499417571,Divorced,,,,,77137,,,,,,,20171117,FALSE,TRUE,TRUE,FALSE,20171010,
848,4001864835,01-087-3299,7552324384,Bastock,Chryste,20120115,20171011,20170617,"""SE""",20170411,15,,Debra,,Place,,Tallahassee,FL,32399,1768.43,Afrikaans,303223222,Widower,,,,,50832.41,,,,,,,20171116,TRUE,FALSE,TRUE,TRUE,20170127,
849,3803950090,28-669-0794,2155821328,Oran,Westbrook,20150929,20170606,20171125,"""SE""",20170414,26,,Golden Leaf,,Pass,74,Pittsburgh,PA,15279,469.97,Swedish,675622733,Divorced,,,,,22514.95,,,,,,,20171231,FALSE,FALSE,FALSE,TRUE,20170318,
850,4784511512,60-248-4236,9046009122,Gever,Greer,20141221,20170526,20170222,"""SE""",20170209,23,,Gina,,Park,,Fort Worth,TX,76121,2890.3,Spanish,762993748,Widow,20180615,,,,39592.26,,,,,,,20170416,FALSE,TRUE,FALSE,FALSE,20170303,
851,774652101,15-182-4903,6371776703,Turone,Kerwin,20170814,20170831,20170817,"""SE""",20171108,9,,Dexter,,Pass,,Washington,DC,56944,2748.97,English,323101522,Married,,,,,48988.76,,,,,,,20170811,FALSE,TRUE,TRUE,FALSE,20171029,
852,7173566975,30-025-6552,1866725580,Wonham,Delphine,20150731,20170916,20170427,"""SE""",20170929,5570,,Lighthouse Bay,,Court,9379,Saint Paul,MN,55114,495.86,Kazakh,421554041,Widower,,,,,68163.53,,,,,,,20170919,FALSE,FALSE,FALSE,TRUE,20180109,
853,3774636885,34-881-7338,1952478952,Woodfin,Nelli,20131217,20170925,20170805,"""SE""",20170306,198,,Fair Oaks,,Pass,37,Philadelphia,PA,19136,3105.67,Lao,119290103,Married,,,,,64592.5,,,,,,,20170425,FALSE,TRUE,TRUE,FALSE,20170220,
854,2427745871,71-456-0436,4381848233,Hutcheon,Gearalt,20140328,20171002,20170208,"""SE""",20170326,2392,,Autumn Leaf,,Pass,4098,Brooklyn,NY,11241,1890.34,Finnish,829754085,Single,,,,,8778.83,,,,,,,20170627,TRUE,TRUE,FALSE,FALSE,20170624,
855,8541090086,42-812-5009,9514197631,Waggatt,Rudolf,20130614,20170723,20170907,"""SE""",20171221,45,,Dexter,,Pass,,Independence,MO,64054,1937.71,Spanish,375762950,Divorced,,,,,5378.83,,,,,,,20180112,FALSE,TRUE,TRUE,FALSE,20170611,
856,4955553117,17-104-2592,2003059008,Mico,Nanete,20160417,20170703,20170713,"""SE""",20170214,474,,Dapin,,Plaza,,Washington,DC,20430,1588.41,Sotho,829678635,Married,20180406,,,,68591.53,,,,,,,20170804,TRUE,FALSE,FALSE,FALSE,20170329,
857,6221567513,10-055-6621,9851917109,Fleckney,Timothee,20170831,20170420,20170307,"""SE""",20170806,5949,,Waywood,,Crossing,,Seattle,WA,98175,2755.67,Thai,133442432,Single,20180805,,,,5288.71,,,,,,,20170903,TRUE,FALSE,FALSE,FALSE,20170419,
858,2456872517,79-299-4751,2335317881,Boorman,Viviana,20130621,20170831,20171201,"""SE""",20171112,823,,Dawn,,Court,,Virginia Beach,VA,23459,1696.32,Hiri Motu,192473588,Widow,,,,,13418.42,,,,,,,20170712,FALSE,FALSE,FALSE,FALSE,20170414,
859,6048806574,05-674-6135,5053297029,Matyugin,Berkley,20170425,20171113,20170308,"""SE""",20170615,419,,Sloan,,Junction,672,Pompano Beach,FL,33069,2323.65,Haitian Creole,482211456,Married,,,,,31395.79,,,,,,,20170811,TRUE,FALSE,TRUE,TRUE,20170218,
860,9473234481,40-209-5175,2984316053,Aisthorpe,Iggy,20140708,20170515,20170723,"""SE""",20170128,67873,,Dryden,,Center,,San Francisco,CA,94126,823.72,Dzongkha,230253380,Widower,,,,,79292.87,,,,,,,20170807,TRUE,TRUE,TRUE,TRUE,20170120,
861,8512300868,57-853-2150,331503689,Gonsalvo,Marget,20150310,20170228,20171226,"""SE""",20170408,78,,Lerdahl,,Court,0,Flint,MI,48555,2665.24,Spanish,122746331,Divorced,,,,,71817.85,,,,,,,20170401,TRUE,TRUE,TRUE,FALSE,20170610,
862,1758080337,90-173-7853,4761874201,Rigby,Malissia,20161127,20170126,20171217,"""SE""",20170802,1,,Pepper Wood,,Alley,3,Richmond,VA,23293,2296.48,Amharic,213560775,Married,,,,,68644.78,,,,,,,20170325,FALSE,TRUE,FALSE,TRUE,20170412,
863,3924733503,95-893-6159,3529330612,Hannan,Yorker,20140216,20171127,20170419,"""SE""",20170628,27445,,Springview,,Street,1083,Louisville,KY,40280,131.47,Kurdish,777479502,Married,,,,,45415.47,,,,,,,20170129,FALSE,TRUE,TRUE,TRUE,20170427,
864,6489317346,11-490-0339,3047801851,Dowle,Adoree,20110426,20170730,20170609,"""SE""",20170418,76,,Rockefeller,,Pass,,Pittsburgh,PA,15215,3424.15,Tswana,658401354,Widow,,,,,59398.47,,,,,,,20170614,TRUE,FALSE,TRUE,TRUE,20171116,
865,9012581478,73-028-0125,416058167,Rendbaek,Sonya,20150531,20170613,20171106,"""SE""",20170801,80083,,Holmberg,,Center,899,Norwalk,CT,6859,1794.94,Dzongkha,687822789,Single,,,,,30012.37,,,,,,,20180114,FALSE,TRUE,TRUE,TRUE,20170624,
866,6496164177,82-545-8566,688002285,Drynan,Eliza,20111128,20171208,20170721,"""SE""",20171029,27755,,Carberry,,Lane,97224,Indianapolis,IN,46278,407.14,Malayalam,554271470,Married,,,,,50905.53,,,,,,,20171121,TRUE,FALSE,FALSE,FALSE,20170429,
867,8092916667,67-389-4843,4328065165,De Bischof,Petronia,20140530,20171022,20170603,"""SE""",20170212,2244,,South,,Parkway,98320,Olympia,WA,98516,3184.65,Lao,519033212,Single,,,,,78879.93,,,,,,,20170610,TRUE,FALSE,FALSE,FALSE,20170427,
868,6054519883,45-858-4622,8192744833,Evelyn,Janka,20140830,20170213,20170909,"""SE""",20171103,723,,Stang,,Hill,,Dallas,TX,75231,1213.8,Zulu,351307059,Divorced,,,,,24918.34,,,,,,,20170122,FALSE,TRUE,TRUE,TRUE,20170301,
